method,input_idx,parent_smiles,nearest_fullgraph_rank,nearest_fullgraph_smiles,nearest_distance_proxy,fullgraph_cf_flip,mcs_num_atoms,mcs_num_bonds,deleted_motif_smiles,canonical_motif_smiles,motif_atom_count,motif_bond_count,component_count,valid_motif,failure_reason
gt_fullgraph_greedy,811,CCSCCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.4074074074074074,True,16,16,CCSCCCCCCCCCCCC=O,CCSCCCCCCCCCCCC=O,16,15,2,True,ok
gt_fullgraph_greedy,812,CCSCCCCCCCCCCCC(=O)O,16,CCCCCCCCCC=C(c1cc(Br)cc(C(=O)O)c1OC)c1cc(Br)cc(C(=O)O)c1OC.N,0.638095238095238,True,10,9,CC(=O)O,CC(=O)O,4,3,2,True,ok
gt_fullgraph_greedy,813,O=C(O)CCCCCCCCCCCBr,16,CCCCCCCCCC=C(c1cc(Br)cc(C(=O)O)c1OC)c1cc(Br)cc(C(=O)O)c1OC.N,0.6237623762376238,True,10,9,CCBr,CCBr,3,2,3,True,ok
gt_fullgraph_greedy,814,Cc1cccc2c(=O)c3c(O)cc(O)cc3n(C)c12,11,O=c1c2ccccc2oc2ccccc12,0.19444444444444445,True,14,15,Cn,,,,4,False,motif_parse_failed
gt_fullgraph_greedy,815,Cc1cccc2c1c(=O)c1c(O)cc3c(c1n2C)C=CC(C)(C)O3,11,O=c1c2ccccc2oc2ccccc12,0.30120481927710846,True,14,15,C=CC(C)(C)O,C=CC(C)(C)O,6,5,4,True,ok
gt_fullgraph_greedy,816,COc1cc(C)c2c(=O)c3ccccc3n(C)c2c1,11,O=c1c2ccccc2oc2ccccc12,0.19444444444444445,True,14,15,CO,CO,2,1,3,True,ok
gt_fullgraph_greedy,817,Cn1c2ccccc2c(=O)c2c(O)cc3c(c21)C=CC1(CCCC1)O3,11,O=c1c2ccccc2oc2ccccc12,0.32558139534883723,True,14,15,C=CC1(O)CCCC1,C=CC1(O)CCCC1,8,8,3,True,ok
gt_fullgraph_greedy,818,Cc1ccccc1Nc1nc(NNC(=O)Cc2ccccc2)nc(NNC(=O)c2ccncc2)n1,9,Cc1cc(S(=O)(=O)Nc2nc(Nc3ccc4ccccc4c3)n[nH]2)c(S)cc1Cl,0.6119402985074627,True,13,13,cNNC(=O)c1ccncc1,,,,3,False,motif_parse_failed
gt_fullgraph_greedy,819,COc1ccc(Nc2nc(NNC(=O)Cc3ccccc3)nc(NNC(=O)c3ccncc3)n2)cc1,9,Cc1cc(S(=O)(=O)Nc2nc(Nc3ccc4ccccc4c3)n[nH]2)c(S)cc1Cl,0.6176470588235294,True,13,13,cNNC(=O)c1ccncc1,,,,3,False,motif_parse_failed
gt_fullgraph_greedy,820,C[n+]1ccccc1.O=C(Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3cc(S(=O)(=O)O)ccc3O)cc2)cc1)c1cc(S(=O)(=O)O)ccc1O.[Cl-].[NaH],1,Cc1ccc(S(=O)(=O)c2ccc(C)cc2[N+](=O)[O-])cc1,0.5753424657534246,True,15,16,NC(=O)c1cc(S(=O)(=O)O)ccc1O,NC(=O)c1cc(S(=O)(=O)O)ccc1O,14,14,5,True,ok
gt_fullgraph_greedy,821,CCCCCOCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.39622641509433965,True,16,16,CCCCCOCCCCCCCC=O,CCCCCOCCCCCCCC=O,15,14,2,True,ok
gt_fullgraph_greedy,822,CCCCCCCCCCOCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.39622641509433965,True,16,16,CCCCCCCCCCOCCC=O,CCCCCCCCCCOCCC=O,15,14,2,True,ok
gt_fullgraph_greedy,823,CCCCCSCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.39622641509433965,True,16,16,CCCCCSCCCCCCCC=O,CCCCCSCCCCCCCC=O,15,14,2,True,ok
gt_fullgraph_greedy,824,Cc1cc(S(=O)(=O)Nc2n[nH]c(Nc3ccccc3)n2)c(S)cc1Cl,9,Cc1cc(S(=O)(=O)Nc2nc(Nc3ccc4ccccc4c3)n[nH]2)c(S)cc1Cl,0.07964601769911504,True,25,27,,,,,0,False,deleted_motif_empty
gt_fullgraph_greedy,825,Cc1cc(S(=O)(=O)Nc2nc(N)nc(N(C)C)n2)c(S)cc1Cl,12,Cc1cc(S(=O)(=O)Nc2nc(=N)n(C)[nH]2)c(S)cc1Cl,0.18181818181818182,True,18,18,cN(C)C,,,,2,False,motif_parse_failed
gt_fullgraph_greedy,826,CC1=NN(c2nc(N)nc(NS(=O)(=O)c3cc(C)c(Cl)cc3S)n2)C(C)(C)C1,12,Cc1cc(S(=O)(=O)Nc2nc(=N)n(C)[nH]2)c(S)cc1Cl,0.2727272727272727,True,18,18,cN1N=C(C)CC1(C)C,,,,2,False,motif_parse_failed
gt_fullgraph_greedy,827,Cc1cc(S(=O)(=O)Nc2nc(N)nc(N3N=CCC3C)n2)c(S)cc1Cl,12,Cc1cc(S(=O)(=O)Nc2nc(=N)n(C)[nH]2)c(S)cc1Cl,0.24210526315789474,True,18,18,cN1N=CCC1C,,,,2,False,motif_parse_failed
gt_fullgraph_greedy,828,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)CC4)OC(C)C(C)C3O,13,CCc1cc(=O)oc2c3c(cc(OC(C)C)c12)OC(C)C(C)C3=O,0.2523364485981308,True,19,21,CCC(C)(C)O,CCC(C)(C)O,6,5,3,True,ok
gt_fullgraph_greedy,829,CCC1(c2ccccc2)Sc2ccccc2-n2cccc2C1=O,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.30434782608695654,True,16,16,cccc,,,,3,False,motif_parse_failed
gt_fullgraph_greedy,830,CC(=O)OC1C2C(=C(C)C(=O)OC2c2ccoc2)C2(C)C3CCC(C)(C(=O)O3)C12,13,CCc1cc(=O)oc2c3c(cc(OC(C)C)c12)OC(C)C(C)C3=O,0.375,True,18,17,c1ccoc1,c1ccoc1,5,5,5,True,ok
gt_fullgraph_greedy,831,CC(=O)O.COc1cc(C)cc2c(-c3c(O)cc(O)c4c3CC(C)NC4C)cc(-c3cc(-c4c(O)cc(O)c5c4CC(C)NC5C)c4cc(C)cc(OC)c4c3O)c(O)c12,7,COc1cc2c(c(OC)c1O)C(=O)CC(c1ccc(O)cc1)O2,0.6091954022988506,True,17,17,CC1Cc2cc(O)cc(O)c2C(C)N1,CC1Cc2cc(O)cc(O)c2C(C)N1,14,15,9,True,ok
gt_fullgraph_greedy,832,Cc1nc(SCC(=O)Nc2ccccc2)c2sc(=S)n(-c3ccccc3)c2n1,5,OCC1CC(F)C(n2cnc3c(I)ncnc32)O1,0.5051546391752577,True,12,12,O=C(CS)Nc1ccccc1,O=C(CS)Nc1ccccc1,11,11,5,True,ok
gt_fullgraph_greedy,833,CC1(C)CC(=O)c2c(nc(SSc3nc4c(c(-c5ccc(Br)cc5)c3C#N)C(=O)CC(C)(C)C4)c(C#N)c2-c2ccc(Br)cc2)C1,18,COC1(c2ccccc2)OC(=O)c2ccccc21,0.6,True,13,14,CC1(C)CC(=O)c2c(nc(SSc(n)cC#N)c(C#N)c2-c2ccc(Br)cc2)C1,,,,5,False,motif_parse_failed
gt_fullgraph_greedy,834,COC(=O)C1Cc2cc(O)c(O)cc2C2(CCN(C)CC2)O1.Cc1ccc(S(=O)(=O)O)cc1,11,O=c1c2ccccc2oc2ccccc12,0.5,True,13,12,Cc1ccc(S(=O)(=O)O)cc1,Cc1ccc(S(=O)(=O)O)cc1,11,11,6,True,ok
gt_fullgraph_greedy,835,O=C(Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4O)cc3S(=O)(=O)O)cc2)cc1)c1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1S(=O)(=O)O.[NaH],1,Cc1ccc(S(=O)(=O)c2ccc(C)cc2[N+](=O)[O-])cc1,0.6884422110552764,True,15,16,NC(=O)c1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1S(=O)(=O)O,NC(=O)c1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1S(=O)(=O)O,30,32,3,True,ok
gt_fullgraph_greedy,836,O=C(Nc1ccc(C=Cc2ccc(NC(=O)c3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4O)cc3)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1)c1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1.[NaH],6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.7470355731225297,True,16,16,C=Cc1ccc(NC(=O)c2ccc(N=Nc3cc(S(=O)(=O)O)c4cccnc4c3O)cc2)cc1S(=O)(=O)O,C=Cc1ccc(NC(=O)c2ccc(N=Nc3cc(S(=O)(=O)O)c4cccnc4c3O)cc2)cc1S(=O)(=O)O,38,41,4,True,ok
gt_fullgraph_greedy,837,O=C1C=C2C(=NC34CCCCC3C(c3ccccc3)C3=C(c5ccccc5CC3)N24)c2ccccc21,15,Cc1ccc2c(c1)-c1[nH]c3ccccc3c1CS2,0.4406779661016949,True,16,17,N=C1C=CC(=O)c2ccccc21,N=C1C=CC(=O)c2ccccc21,12,13,3,True,ok
gt_fullgraph_greedy,838,Cn1cc(NC(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4ccc(P(=O)(O)O)c5cc(P(=O)(O)O)ccc45)n(C)c3)n(C)c2)cc1C(=O)Nc1cc(C(=O)Nc2ccc(P(=O)(O)O)c3cc(P(=O)(O)O)ccc23)n(C)c1.[NaH],6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.7821011673151751,True,14,14,Cn1cc(NC(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4ccc(P(=O)(O)O)c5cc(P(=O)(O)O)ccc45)n(C)c3)n(C)c2)cc1C(N)=O,Cn1cc(NC(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4ccc(P(=O)(O)O)c5cc(P(=O)(O)O)ccc45)n(C)c3)n(C)c2)cc1C(N)=O,49,53,5,True,ok
gt_fullgraph_greedy,839,CC(C)CCCC(C)C1CCC2C3CCC4CC(CCC=C(c5cc(F)c(O)c(C(=O)O)c5)c5cc(F)c(O)c(C(=O)O)c5)CCC4(C)C3CCC12C.N,3,CC=C(c1cc(Br)c(OC)c(C(=O)OC)c1)c1cc(Br)c(OC)c(C(=O)OC)c1,0.4502923976608187,True,23,24,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)CCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)CCC4(C)C3CCC12C,28,31,4,True,ok
gt_fullgraph_greedy,840,C[N+](C)(C)C.O=C(Nc1ccc(C=Cc2ccc(NC(=O)c3cc(S(=O)(O)=[OH+])ccc3O)cc2S(=O)(O)=[OH+])c(S(=O)(O)=[OH+])c1)c1cc(S(=O)(O)=[OH+])ccc1O,6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.7033492822966507,True,15,16,C=Cc1ccc(NC(=O)c2cc(S(=O)(O)=[OH+])ccc2O)cc1S(=O)(O)=[OH+],C=Cc1ccc(NC(=O)c2cc(S(=O)(O)=[OH+])ccc2O)cc1S(=O)(O)=[OH+],26,27,5,True,ok
gt_fullgraph_greedy,841,CCC[N+](CCC)(CCC)CCC.O=S(O)(=[OH+])c1cc(N=Nc2cc(S(=O)(O)=[OH+])c3cccnc3c2O)ccc1C=Cc1ccc(N=Nc2cc(S(=O)(O)=[OH+])c3cccnc3c2O)cc1S(=O)(O)=[OH+],15,Cc1ccc2c(c1)-c1[nH]c3ccccc3c1CS2,0.7790055248618785,True,10,10,N=Nc1ccc(C=Cc2ccc(N=Nc3cc(S(=O)(O)=[OH+])c4cccnc4c3O)cc2S(=O)(O)=[OH+])c(S(=O)(O)=[OH+])c1,N=Nc1ccc(C=Cc2ccc(N=Nc3cc(S(=O)(O)=[OH+])c4cccnc4c3O)cc2S(=O)(O)=[OH+])c(S(=O)(O)=[OH+])c1,41,44,4,True,ok
gt_fullgraph_greedy,842,CCCCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1F,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.37254901960784315,True,16,16,CCCCCCCCCCCCCC=O,CCCCCCCCCCCCCC=O,15,14,2,True,ok
gt_fullgraph_greedy,843,CCCCCCCCCCCCC(F)C(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.4074074074074074,True,16,16,CCCCCCCCCCCCC(F)C=O,CCCCCCCCCCCCC(F)C=O,16,15,2,True,ok
gt_fullgraph_greedy,844,Nc1ccc(C=Cc2ccc(N=Nc3cc(S(=O)(=O)O)c4cccnc4c3O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1.[NaH],15,Cc1ccc2c(c1)-c1[nH]c3ccccc3c1CS2,0.6747967479674797,True,10,10,N=Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,N=Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,25,26,4,True,ok
gt_fullgraph_greedy,845,CCOC(=O)C(C(=O)c1ccccc1C(=O)OC)=P(c1ccccc1)(c1ccccc1)c1ccccc1,3,CC=C(c1cc(Br)c(OC)c(C(=O)OC)c1)c1cc(Br)c(OC)c(C(=O)OC)c1,0.7058823529411765,True,10,10,CCOC(=O)C(C=O)=P(c1ccccc1)(c1ccccc1)c1ccccc1,CCOC(=O)C(C=O)=P(c1ccccc1)(c1ccccc1)c1ccccc1,27,29,1,True,ok
gt_fullgraph_greedy,846,COC=C1C(=O)OC(C)(C)OC1=O,11,O=c1c2ccccc2oc2ccccc12,0.6206896551724138,True,6,5,COC,COC,3,2,5,True,ok
gt_fullgraph_greedy,847,[N-]=[N+]=CC(=O)CCC(=O)N(c1ccccc1)c1ccccc1,6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.6338028169014085,True,13,13,[N-]=[N+]=CC(=O)CCC=O,[N-]=[N+]=CC(=O)CCC=O,9,8,1,True,ok
gt_fullgraph_greedy,848,CC1(CCC2C=CCC2)CCCNC1=S,15,Cc1ccc2c(c1)-c1[nH]c3ccccc3c1CS2,0.6285714285714286,True,7,6,CCC1C=CCC1,CCC1C=CCC1,7,7,2,True,ok
gt_fullgraph_greedy,849,Cc1cn(C2CC(F)C(COC(=O)CCCCCCCCCCCBr)O2)c(=O)[nH]c1=O,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.36,True,16,16,O=CCCCCCCCCCCCBr,O=CCCCCCCCCCCCBr,14,13,2,True,ok
gt_fullgraph_greedy,850,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CCCCCCCCCCCc3ccccc3)O2)c(=O)[nH]c1=O,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.4434782608695652,True,16,16,O=CCCCCCCCCCCCc1ccccc1,O=CCCCCCCCCCCCc1ccccc1,19,19,2,True,ok
gt_fullgraph_greedy,851,CCCCCCCCCCCCC(Br)C(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.4074074074074074,True,16,16,CCCCCCCCCCCCC(Br)C=O,CCCCCCCCCCCCC(Br)C=O,16,15,2,True,ok
gt_fullgraph_greedy,852,Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(OCC(=O)C(C)(C)C)OCC(=O)C(C)(C)C)O2)c(=O)[nH]c1=O,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.42857142857142855,True,16,16,CC(C)(C)C(=O)COP(=O)OCC(=O)C(C)(C)C,CC(C)(C)C(=O)CO[PH](=O)OCC(=O)C(C)(C)C,18,17,2,True,ok
gt_fullgraph_greedy,853,CC(=O)COP(=O)(OCC(C)=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.36,True,16,16,CC(=O)COP(=O)OCC(C)=O,CC(=O)CO[PH](=O)OCC(C)=O,12,11,2,True,ok
gt_fullgraph_greedy,854,Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(OCC(=O)c3ccccc3)OCC(=O)c3ccccc3)O2)c(=O)[nH]c1=O,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.47540983606557374,True,16,16,O=C(COP(=O)OCC(=O)c1ccccc1)c1ccccc1,O=C(CO[PH](=O)OCC(=O)c1ccccc1)c1ccccc1,22,23,2,True,ok
gt_fullgraph_greedy,855,Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(OCC(=O)c3ccco3)OCC(=O)c3ccco3)O2)c(=O)[nH]c1=O,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.4576271186440678,True,16,16,O=C(COP(=O)OCC(=O)c1ccco1)c1ccco1,O=C(CO[PH](=O)OCC(=O)c1ccco1)c1ccco1,20,21,2,True,ok
gt_fullgraph_greedy,856,CCCCCCC(=O)COP(=O)(OCC(=O)CCCCCC)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.4666666666666667,True,16,16,CCCCCCC(=O)COP(=O)OCC(=O)CCCCCC,CCCCCCC(=O)CO[PH](=O)OCC(=O)CCCCCC,22,21,2,True,ok
gt_fullgraph_greedy,857,C=CCc1ccccc1C1CC2(C(=O)OC)OC1C(C(=O)OC)=C2C(=O)OC,18,COC1(c2ccccc2)OC(=O)c2ccccc21,0.5208333333333334,True,12,11,COC=O,COC=O,4,3,5,True,ok
gt_fullgraph_greedy,858,Cc1cn(C2CC(F)C(COC(=O)CCCCCCCCCCCN=[N+]=[N-])O2)c(=O)[nH]c1=O,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.38461538461538464,True,16,16,[N-]=[N+]=NCCCCCCCCCCCC=O,[N-]=[N+]=NCCCCCCCCCCCC=O,16,15,2,True,ok
gt_fullgraph_greedy,859,COCCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1F,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.37254901960784315,True,16,16,COCCCCCCCCCCCC=O,COCCCCCCCCCCCC=O,15,14,2,True,ok
gt_fullgraph_greedy,860,CCSCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1F,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.37254901960784315,True,16,16,CCSCCCCCCCCCCC=O,CCSCCCCCCCCCCC=O,15,14,2,True,ok
gt_fullgraph_greedy,861,O=C(O)CCCCCCCCCCCI,16,CCCCCCCCCC=C(c1cc(Br)cc(C(=O)O)c1OC)c1cc(Br)cc(C(=O)O)c1OC.N,0.6237623762376238,True,10,9,CCI,CCI,3,2,3,True,ok
gt_fullgraph_greedy,862,CCN(CCO)C(=O)C1(c2ccccc2)CCCCC1,18,COC1(c2ccccc2)OC(=O)c2ccccc21,0.3924050632911392,True,12,12,CCN(C=O)CCO,CCN(C=O)CCO,8,7,1,True,ok
gt_fullgraph_greedy,863,O=C1C(=Cc2ccc([N+](=O)[O-])cc2)C(=O)N(c2ccccc2)C1c1ccccc1,18,COC1(c2ccccc2)OC(=O)c2ccccc21,0.5555555555555556,True,11,11,Cc1ccc([N+](=O)[O-])cc1,Cc1ccc([N+](=O)[O-])cc1,10,10,3,True,ok
gt_fullgraph_greedy,864,Nc1ccc(C=Cc2ccc(NC(=O)c3cc(S(=O)(=O)O)c4cccnc4c3O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1.[NaH],6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.6065573770491803,True,18,18,C=Cc1ccc(N)cc1S(=O)(=O)O,C=Cc1ccc(N)cc1S(=O)(=O)O,13,13,6,True,ok
gt_fullgraph_greedy,865,C1CCCN(NC2=NCCO2)CC1,15,Cc1ccc2c(c1)-c1[nH]c3ccccc3c1CS2,0.6060606060606061,True,7,6,NC1=NCCO1,NC1=NCCO1,6,6,1,True,ok
gt_fullgraph_greedy,866,N=C(N)NCCN1CC2CCC(CC2)C1.O=S(=O)(O)O,8,CC(C)=CCN1CCCn2c(=S)[nH]c3cccc(c32)C1=O,0.47619047619047616,True,11,11,O=S(=O)(O)O,O=S(=O)(O)O,5,4,2,True,ok
gt_fullgraph_greedy,867,CCSCCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1F,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.38461538461538464,True,16,16,CCSCCCCCCCCCCCC=O,CCSCCCCCCCCCCCC=O,16,15,2,True,ok
gt_fullgraph_greedy,868,Cc1cn(C2CC(N=[N+]=[NH2+])C(COC(=O)CCCCCCCCCCCI)O2)c(=O)[nH]c1=O,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.38461538461538464,True,16,16,O=CCCCCCCCCCCCI,O=CCCCCCCCCCCCI,14,13,2,True,ok
gt_fullgraph_greedy,869,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CCCCCCCCCCOc3ccccc3)O2)c(=O)[nH]c1=O,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.4434782608695652,True,16,16,O=CCCCCCCCCCCOc1ccccc1,O=CCCCCCCCCCCOc1ccccc1,19,19,2,True,ok
gt_fullgraph_greedy,870,CCOC(C[Se]CC(OCC)OCC)OCC,17,CCOP(=O)(OCC)C(C#N)=Cc1ccccc1OC,0.863013698630137,True,3,2,CCOCC[Se]CC(OCC)OCC,CCOCC[Se]CC(OCC)OCC,14,13,1,True,ok
gt_fullgraph_greedy,871,Clc1cccc(Cl)c1C1SCc2nc3ncccc3n21,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.16279069767441862,True,17,19,Cl,Cl,1,0,3,False,motif_too_small
gt_fullgraph_greedy,872,Cn1cc(NC(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)Nc5ccc6cc(S(=O)(=O)O)cc(S(=O)(=O)O)c6c5)n(C)c4)n(C)c3)n(C)c2)cc1C(=O)Nc1cc(C(=O)Nc2cc(C(=O)Nc3ccc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c4c3)n(C)c2)n(C)c1.[NaH],6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.7762711864406779,True,17,16,Cn1cc(NC(=O)c2cc(NC(=O)Nc3cc(C(=O)Nc4cc(C(=O)Nc5cc(C(=O)Nc6ccc7cc(S(=O)(=O)O)cc(S(=O)(=O)O)c7c6)n(C)c5)n(C)c4)n(C)c3)cn2C)cc1C(N)=O,Cn1cc(NC(=O)c2cc(NC(=O)Nc3cc(C(=O)Nc4cc(C(=O)Nc5cc(C(=O)Nc6ccc7cc(S(=O)(=O)O)cc(S(=O)(=O)O)c7c6)n(C)c5)n(C)c4)n(C)c3)cn2C)cc1C(N)=O,67,73,5,True,ok
gt_fullgraph_greedy,873,Cn1cc(NC(=O)Nc2cc(C(=O)Nc3ccc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c4c3)n(C)c2)cc1C(=O)Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1.[NaH],6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.6986301369863014,True,17,16,Cn1cc(NC(N)=O)cc1C(=O)Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1,Cn1cc(NC(N)=O)cc1C(=O)Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1,31,33,5,True,ok
gt_fullgraph_greedy,874,C#[N+]CCOP(=O)(OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-])OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,10,COc1ccc2[nH]c3c4c(c5cc(C(C)(C)C)ccc5c3c2c1)C(=O)N(c1ccccc1)C4=O,0.5698924731182796,True,20,20,C#[N+]CCOP(=O)(O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],C#[N+]CCOP(=O)(O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],27,28,4,True,ok
gt_fullgraph_greedy,875,C#[N+]CCOP(=O)(OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-])OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)C=CC(CC)C(C)C)CCC32)C1,10,COc1ccc2[nH]c3c4c(c5cc(C(C)(C)C)ccc5c3c2c1)C(=O)N(c1ccccc1)C4=O,0.5789473684210527,True,20,20,C#[N+]CCOP(=O)(O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],C#[N+]CCOP(=O)(O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],27,28,4,True,ok
gt_fullgraph_greedy,876,O=C(O)c1c(O)ccc(O)c1C(=O)Nc1ccc(C=Cc2ccc(NC(=O)c3c(O)ccc(O)c3C(=O)O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1.[NaH],6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.6915422885572139,True,15,16,C=Cc1ccc(NC(=O)c2c(O)ccc(O)c2C(=O)O)cc1S(=O)(=O)O,C=Cc1ccc(NC(=O)c2c(O)ccc(O)c2C(=O)O)cc1S(=O)(=O)O,26,27,6,True,ok
gt_fullgraph_greedy,877,Cc1cn(C2CC(N(C)O)C(CO)O2)c(=O)[nH]c1=O,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.15789473684210525,True,16,16,CNO,CNO,3,2,1,True,ok
