method,input_idx,parent_smiles,nearest_fullgraph_rank,nearest_fullgraph_smiles,nearest_distance_proxy,fullgraph_cf_flip,mcs_num_atoms,mcs_num_bonds,deleted_motif_smiles,canonical_motif_smiles,motif_atom_count,motif_bond_count,component_count,valid_motif,failure_reason
gt_fullgraph_greedy,791,CN(C)C(=O)Nc1cc2c3c(c1)CCCN3CCC2,14,O=C1CSc2ccccc2-n2cccc21,0.2777777777777778,True,13,13,CN(C)C(N)=O,CN(C)C(N)=O,6,5,1,True,ok
gt_fullgraph_greedy,792,CC(C)N(CN1C(=O)NC(=Cc2cccc(C=C3NC(=O)N(CN(C(C)C)C(C)C)C3=O)c2)C1=O)C(C)C,19,N#CC(=Cc1ccccc1)c1ccccc1,0.7477477477477478,True,7,7,C=C1NC(=O)N(CN(C(C)C)C(C)C)C1=O,C=C1NC(=O)N(CN(C(C)C)C(C)C)C1=O,16,16,2,True,ok
gt_fullgraph_greedy,793,O=C1NC(=O)C(=Cc2ccc(C=C3NC(=O)NC3=O)cc2)N1,19,N#CC(=Cc1ccccc1)c1ccccc1,0.6455696202531646,True,7,7,C=C1NC(=O)NC1=O,C=C1NC(=O)NC1=O,8,8,2,True,ok
gt_fullgraph_greedy,794,COc1cccc(C=C2Sc3sc(C(C)=O)c(C)[n+]3C2=O)c1O.[Cl-],20,COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,0.625,True,9,9,C=C1Sc2sc(C(C)=O)c(C)[n+]2C1=O,C=C1Sc2sc(C(C)=O)c(C)[n+]2C1=O,14,15,2,True,ok
gt_fullgraph_greedy,795,CCOC(=O)C(C#N)=Cc1ccc(N(CCC(=O)O)CCC(=O)O)c(I)c1,19,N#CC(=Cc1ccccc1)c1ccccc1,0.5402298850574713,True,10,10,O=C(O)CCNCCC(=O)O,O=C(O)CCNCCC(=O)O,11,10,3,True,ok
gt_fullgraph_greedy,796,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CCCCCCCCCCCBr)O2)c(=O)[nH]c1=O,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.4,True,15,15,O=CCCCCCCCCCCCBr,O=CCCCCCCCCCCCBr,14,13,3,True,ok
gt_fullgraph_greedy,797,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CCCCCCCCCCBr)O2)c(=O)[nH]c1=O,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.3877551020408163,True,15,15,O=CCCCCCCCCCCBr,O=CCCCCCCCCCCBr,13,12,3,True,ok
gt_fullgraph_greedy,798,COCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.4,True,15,15,COCCCCCCCCCCC=O,COCCCCCCCCCCC=O,14,13,3,True,ok
gt_fullgraph_greedy,799,CC(=O)NNC(=S)NC=C(C(=O)c1ccccc1)c1ccccc1,19,N#CC(=Cc1ccccc1)c1ccccc1,0.5609756097560976,True,9,9,CC(=O)NNC(N)=S,CC(=O)NNC(N)=S,8,7,3,True,ok
gt_fullgraph_greedy,800,O=C(Nc1ccc(C=Cc2ccc(NC(=O)c3cc(S(=O)(=O)O)ccc3O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1)c1cc(S(=O)(=O)O)ccc1O.[NaH],1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.5219512195121951,True,24,25,O=Cc1cc(S(=O)(=O)O)ccc1O,O=Cc1cc(S(=O)(=O)O)ccc1O,13,13,3,True,ok
gt_fullgraph_greedy,801,O=C(NC=C(c1ccccc1)S(=O)Cc1ccccc1)Nc1ccccc1Cl,19,N#CC(=Cc1ccccc1)c1ccccc1,0.6483516483516484,True,8,8,NC(=O)Nc1ccccc1Cl,NC(=O)Nc1ccccc1Cl,11,11,2,True,ok
gt_fullgraph_greedy,802,CCOC(=O)C(=Cc1c(C)[nH]c2ccccc12)P(=O)(OCC)OCC,13,CCOP(=O)(OCC)C(C#N)=Cc1ccc[nH]1,0.3176470588235294,True,15,14,ccc[nH]cC,,,,3,False,motif_parse_failed
gt_fullgraph_greedy,803,CCOP(=O)(OCC)C(C#N)=Cc1ccccn1,13,CCOP(=O)(OCC)C(C#N)=Cc1ccc[nH]1,0.05714285714285714,True,17,16,c,,,,1,False,motif_parse_failed
gt_fullgraph_greedy,804,CCOP(=O)(OCC)C(C#N)=Cc1cccn1C,13,CCOP(=O)(OCC)C(C#N)=Cc1ccc[nH]1,0.02857142857142857,True,17,17,C,C,1,0,1,False,motif_too_small
gt_fullgraph_greedy,805,COc1cccc(C=CC(=O)c2ccccc2)c1O,19,N#CC(=Cc1ccccc1)c1ccccc1,0.5,True,9,9,c1ccccc1,c1ccccc1,6,6,4,True,ok
gt_fullgraph_greedy,806,N.O=C(O)c1cc(C(=C(c2cc(Cl)c(O)c(C(=O)O)c2)c2cc(Cl)c(O)c(C(=O)O)c2)c2cc(Cl)c(O)c(C(=O)O)c2)cc(Cl)c1O,2,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,0.44785276073619634,True,22,23,O=C(O)c1cccc(Cl)c1O,O=C(O)c1cccc(Cl)c1O,11,11,5,True,ok
gt_fullgraph_greedy,807,[Cl-].c1ccc([P+](Cc2ccc(C[P+](c3ccccc3)(c3ccccc3)c3ccccc3)cc2)(c2ccccc2)c2ccccc2)cc1,19,N#CC(=Cc1ccccc1)c1ccccc1,0.7878787878787878,True,7,7,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1,20,22,3,True,ok
gt_fullgraph_greedy,808,[Cl-].c1ccc([P+](Cc2ccc(C[P+](c3ccccc3)(c3ccccc3)c3ccccc3)s2)(c2ccccc2)c2ccccc2)cc1,16,CC1=Nc2ccccc2NC(=O)C1,0.8064516129032258,True,6,6,c1ccc([P+](Cc2ccc(C[P+](c3ccccc3)(c3ccccc3)c3ccccc3)s2)c2ccccc2)cc1,c1ccc([P+](Cc2ccc(C[P+](c3ccccc3)(c3ccccc3)c3ccccc3)s2)c2ccccc2)cc1,39,44,2,True,ok
gt_fullgraph_greedy,809,COCCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.4117647058823529,True,15,15,COCCCCCCCCCCCC=O,COCCCCCCCCCCCC=O,15,14,3,True,ok
gt_fullgraph_greedy,810,CCSCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.4117647058823529,True,15,15,CCSCCCCCCCCCCC=O,CCSCCCCCCCCCCC=O,15,14,3,True,ok
gt_fullgraph_greedy,811,CCSCCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.4230769230769231,True,15,15,CCSCCCCCCCCCCCC=O,CCSCCCCCCCCCCCC=O,16,15,3,True,ok
gt_fullgraph_greedy,812,CCSCCCCCCCCCCCC(=O)O,2,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,0.78,True,6,5,CCCCCC(=O)O,CCCCCC(=O)O,8,7,2,True,ok
gt_fullgraph_greedy,813,O=C(O)CCCCCCCCCCCBr,2,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,0.7708333333333334,True,6,5,CCCCCCBr,CCCCCCBr,7,6,3,True,ok
gt_fullgraph_greedy,814,Cc1cccc2c(=O)c3c(O)cc(O)cc3n(C)c12,14,O=C1CSc2ccccc2-n2cccc21,0.2777777777777778,True,13,13,c=O,,,,5,False,motif_parse_failed
gt_fullgraph_greedy,815,Cc1cccc2c1c(=O)c1c(O)cc3c(c1n2C)C=CC(C)(C)O3,7,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,0.3392857142857143,True,19,18,ccnC,,,,2,False,motif_parse_failed
gt_fullgraph_greedy,816,COc1cc(C)c2c(=O)c3ccccc3n(C)c2c1,14,O=C1CSc2ccccc2-n2cccc21,0.2777777777777778,True,13,13,CO,CO,2,1,4,True,ok
gt_fullgraph_greedy,817,Cn1c2ccccc2c(=O)c2c(O)cc3c(c21)C=CC1(CCCC1)O3,15,c1ccc2c(c1)cc1c3[nH]c4ccccc4c3ccn21,0.3877551020408163,True,15,15,CC1(O)CCCC1,CC1(O)CCCC1,7,7,4,True,ok
gt_fullgraph_greedy,818,Cc1ccccc1Nc1nc(NNC(=O)Cc2ccccc2)nc(NNC(=O)c2ccncc2)n1,19,N#CC(=Cc1ccccc1)c1ccccc1,0.6981132075471698,True,8,8,Cc1ccccc1Nc1nc(NN)nc(NNC(=O)c2ccncc2)n1,Cc1ccccc1Nc1nc(NN)nc(NNC(=O)c2ccncc2)n1,26,28,2,True,ok
gt_fullgraph_greedy,819,COc1ccc(Nc2nc(NNC(=O)Cc3ccccc3)nc(NNC(=O)c3ccncc3)n2)cc1,19,N#CC(=Cc1ccccc1)c1ccccc1,0.7037037037037037,True,8,8,COc1ccc(Nc2nc(NN)nc(NNC(=O)c3ccncc3)n2)cc1,COc1ccc(Nc2nc(NN)nc(NNC(=O)c3ccncc3)n2)cc1,27,29,2,True,ok
gt_fullgraph_greedy,820,C[n+]1ccccc1.O=C(Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3cc(S(=O)(=O)O)ccc3O)cc2)cc1)c1cc(S(=O)(=O)O)ccc1O.[Cl-].[NaH],4,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.5,True,17,18,O=Cc1cc(S(=O)(=O)O)ccc1O,O=Cc1cc(S(=O)(=O)O)ccc1O,13,13,5,True,ok
gt_fullgraph_greedy,821,CCCCCOCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.4117647058823529,True,15,15,CCCCCOCCCCCCCC=O,CCCCCOCCCCCCCC=O,15,14,3,True,ok
gt_fullgraph_greedy,822,CCCCCCCCCCOCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.4117647058823529,True,15,15,CCCCCCCCCCOCCC=O,CCCCCCCCCCOCCC=O,15,14,3,True,ok
gt_fullgraph_greedy,823,CCCCCSCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.4117647058823529,True,15,15,CCCCCSCCCCCCCC=O,CCCCCSCCCCCCCC=O,15,14,3,True,ok
gt_fullgraph_greedy,824,Cc1cc(S(=O)(=O)Nc2n[nH]c(Nc3ccccc3)n2)c(S)cc1Cl,4,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.5862068965517241,True,9,9,Nc1n[nH]c(Nc2ccccc2)n1,Nc1n[nH]c(Nc2ccccc2)n1,13,14,4,True,ok
gt_fullgraph_greedy,825,Cc1cc(S(=O)(=O)Nc2nc(N)nc(N(C)C)n2)c(S)cc1Cl,4,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.5609756097560976,True,9,9,CN(C)c1nc(N)nc(N)n1,CN(C)c1nc(N)nc(N)n1,11,11,4,True,ok
gt_fullgraph_greedy,826,CC1=NN(c2nc(N)nc(NS(=O)(=O)c3cc(C)c(Cl)cc3S)n2)C(C)(C)C1,4,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.6129032258064516,True,9,9,CC1=NN(c2nc(N)nc(N)n2)C(C)(C)C1,CC1=NN(c2nc(N)nc(N)n2)C(C)(C)C1,16,17,4,True,ok
gt_fullgraph_greedy,827,Cc1cc(S(=O)(=O)Nc2nc(N)nc(N3N=CCC3C)n2)c(S)cc1Cl,4,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.5955056179775281,True,9,9,CC1CC=NN1c1nc(N)nc(N)n1,CC1CC=NN1c1nc(N)nc(N)n1,14,15,4,True,ok
gt_fullgraph_greedy,828,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)CC4)OC(C)C(C)C3O,7,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,0.03389830508474576,True,27,30,,,,,0,False,deleted_motif_empty
gt_fullgraph_greedy,829,CCC1(c2ccccc2)Sc2ccccc2-n2cccc2C1=O,14,O=C1CSc2ccccc2-n2cccc21,0.20987654320987653,True,15,17,c1ccccc1,c1ccccc1,6,6,2,True,ok
gt_fullgraph_greedy,830,CC(=O)OC1C2C(=C(C)C(=O)OC2c2ccoc2)C2(C)C3CCC(C)(C(=O)O3)C12,7,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,0.4146341463414634,True,18,18,c1ccoc1,c1ccoc1,5,5,5,True,ok
gt_fullgraph_greedy,831,CC(=O)O.COc1cc(C)cc2c(-c3c(O)cc(O)c4c3CC(C)NC4C)cc(-c3cc(-c4c(O)cc(O)c5c4CC(C)NC5C)c4cc(C)cc(OC)c4c3O)c(O)c12,10,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,0.6162790697674418,True,17,16,CC1Cc2cc(O)cc(O)c2C(C)N1,CC1Cc2cc(O)cc(O)c2C(C)N1,14,15,8,True,ok
gt_fullgraph_greedy,832,Cc1nc(SCC(=O)Nc2ccccc2)c2sc(=S)n(-c3ccccc3)c2n1,6,OCC1OC(n2cnc3c(I)ncnc32)C(O)C1O,0.5151515151515151,True,12,12,O=C(CS)Nc1ccccc1,O=C(CS)Nc1ccccc1,11,11,5,True,ok
gt_fullgraph_greedy,833,CC1(C)CC(=O)c2c(nc(SSc3nc4c(c(-c5ccc(Br)cc5)c3C#N)C(=O)CC(C)(C)C4)c(C#N)c2-c2ccc(Br)cc2)C1,10,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,0.6083916083916084,True,14,14,CC1(C)CC(=O)c2c(nc(SSc(n)cC#N)c(C#N)c2-c2ccc(Br)cc2)C1,,,,4,False,motif_parse_failed
gt_fullgraph_greedy,834,COC(=O)C1Cc2cc(O)c(O)cc2C2(CCN(C)CC2)O1.Cc1ccc(S(=O)(=O)O)cc1,20,COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,0.4782608695652174,True,15,15,Cc1ccc(S(=O)(=O)O)cc1,Cc1ccc(S(=O)(=O)O)cc1,11,11,4,True,ok
gt_fullgraph_greedy,835,O=C(Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4O)cc3S(=O)(=O)O)cc2)cc1)c1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1S(=O)(=O)O.[NaH],4,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.6373056994818653,True,17,18,O=Cc1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1S(=O)(=O)O,O=Cc1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1S(=O)(=O)O,29,31,3,True,ok
gt_fullgraph_greedy,836,O=C(Nc1ccc(C=Cc2ccc(NC(=O)c3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4O)cc3)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1)c1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1.[NaH],1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.6186770428015564,True,24,25,O=Cc1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1,O=Cc1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1,25,27,3,True,ok
gt_fullgraph_greedy,837,O=C1C=C2C(=NC34CCCCC3C(c3ccccc3)C3=C(c5ccccc5CC3)N24)c2ccccc21,15,c1ccc2c(c1)cc1c3[nH]c4ccccc4c3ccn21,0.34959349593495936,True,20,20,c1ccccc1,c1ccccc1,6,6,4,True,ok
gt_fullgraph_greedy,838,Cn1cc(NC(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4ccc(P(=O)(O)O)c5cc(P(=O)(O)O)ccc45)n(C)c3)n(C)c2)cc1C(=O)Nc1cc(C(=O)Nc2ccc(P(=O)(O)O)c3cc(P(=O)(O)O)ccc23)n(C)c1.[NaH],20,COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,0.7971014492753623,True,10,11,Cn1cc(NC(=O)c2cc(NC(=O)Nc3cc(C(=O)Nc4cc(C(=O)Nc5ccc(P(=O)(O)O)c6cc(P(=O)(O)O)ccc56)n(C)c4)n(C)c3)cn2C)cc1C(N)=O,Cn1cc(NC(=O)c2cc(NC(=O)Nc3cc(C(=O)Nc4cc(C(=O)Nc5ccc(P(=O)(O)O)c6cc(P(=O)(O)O)ccc56)n(C)c4)n(C)c3)cn2C)cc1C(N)=O,58,63,4,True,ok
gt_fullgraph_greedy,839,CC(C)CCCC(C)C1CCC2C3CCC4CC(CCC=C(c5cc(F)c(O)c(C(=O)O)c5)c5cc(F)c(O)c(C(=O)O)c5)CCC4(C)C3CCC12C.N,2,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,0.45251396648044695,True,24,25,CC(C)CCCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,27,30,4,True,ok
gt_fullgraph_greedy,840,C[N+](C)(C)C.O=C(Nc1ccc(C=Cc2ccc(NC(=O)c3cc(S(=O)(O)=[OH+])ccc3O)cc2S(=O)(O)=[OH+])c(S(=O)(O)=[OH+])c1)c1cc(S(=O)(O)=[OH+])ccc1O,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.539906103286385,True,24,25,O=Cc1cc(S(=O)(O)=[OH+])ccc1O,O=Cc1cc(S(=O)(O)=[OH+])ccc1O,13,13,3,True,ok
gt_fullgraph_greedy,841,CCC[N+](CCC)(CCC)CCC.O=S(O)(=[OH+])c1cc(N=Nc2cc(S(=O)(O)=[OH+])c3cccnc3c2O)ccc1C=Cc1ccc(N=Nc2cc(S(=O)(O)=[OH+])c3cccnc3c2O)cc1S(=O)(O)=[OH+],1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.2345679012345679,True,46,47,CCC[N+](CCC)(CCC)CCC,CCC[N+](CCC)(CCC)CCC,13,12,5,True,ok
gt_fullgraph_greedy,842,CCCCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1F,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.3877551020408163,True,15,15,CCCCCCCCCCCCCC=O,CCCCCCCCCCCCCC=O,15,14,3,True,ok
gt_fullgraph_greedy,843,CCCCCCCCCCCCC(F)C(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.4230769230769231,True,15,15,CCCCCCCCCCCCC(F)C=O,CCCCCCCCCCCCC(F)C=O,16,15,3,True,ok
gt_fullgraph_greedy,844,Nc1ccc(C=Cc2ccc(N=Nc3cc(S(=O)(=O)O)c4cccnc4c3O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1.[NaH],1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.23243243243243245,True,35,36,O=S(=O)O,O=[SH](=O)O,4,3,3,True,ok
gt_fullgraph_greedy,845,CCOC(=O)C(C(=O)c1ccccc1C(=O)OC)=P(c1ccccc1)(c1ccccc1)c1ccccc1,19,N#CC(=Cc1ccccc1)c1ccccc1,0.7090909090909091,True,8,8,c1ccc(P(c2ccccc2)c2ccccc2)cc1,c1ccc(P(c2ccccc2)c2ccccc2)cc1,19,21,4,True,ok
gt_fullgraph_greedy,846,COC=C1C(=O)OC(C)(C)OC1=O,9,N=c1[nH]c(=O)n(C2OC(CO)C(O)C2Cl)cc1I,0.6507936507936508,True,6,5,COC,COC,3,2,5,True,ok
gt_fullgraph_greedy,847,[N-]=[N+]=CC(=O)CCC(=O)N(c1ccccc1)c1ccccc1,8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,0.6338028169014085,True,13,13,[N-]=[N+]=CC(=O)CCC=O,[N-]=[N+]=CC(=O)CCC=O,9,8,1,True,ok
gt_fullgraph_greedy,848,CC1(CCC2C=CCC2)CCCNC1=S,19,N#CC(=Cc1ccccc1)c1ccccc1,0.59375,True,7,6,C1=CCCC1,C1=CCCC1,5,5,4,True,ok
gt_fullgraph_greedy,849,Cc1cn(C2CC(F)C(COC(=O)CCCCCCCCCCCBr)O2)c(=O)[nH]c1=O,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.375,True,15,15,O=CCCCCCCCCCCCBr,O=CCCCCCCCCCCCBr,14,13,3,True,ok
gt_fullgraph_greedy,850,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CCCCCCCCCCCc3ccccc3)O2)c(=O)[nH]c1=O,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.4594594594594595,True,15,15,O=CCCCCCCCCCCCc1ccccc1,O=CCCCCCCCCCCCc1ccccc1,19,19,3,True,ok
gt_fullgraph_greedy,851,CCCCCCCCCCCCC(Br)C(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.4230769230769231,True,15,15,CCCCCCCCCCCCC(Br)C=O,CCCCCCCCCCCCC(Br)C=O,16,15,3,True,ok
gt_fullgraph_greedy,852,Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(OCC(=O)C(C)(C)C)OCC(=O)C(C)(C)C)O2)c(=O)[nH]c1=O,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.4444444444444444,True,15,15,CC(C)(C)C(=O)COP(=O)OCC(=O)C(C)(C)C,CC(C)(C)C(=O)CO[PH](=O)OCC(=O)C(C)(C)C,18,17,3,True,ok
gt_fullgraph_greedy,853,CC(=O)COP(=O)(OCC(C)=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.375,True,15,15,CC(=O)COP(=O)OCC(C)=O,CC(=O)CO[PH](=O)OCC(C)=O,12,11,3,True,ok
gt_fullgraph_greedy,854,Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(OCC(=O)c3ccccc3)OCC(=O)c3ccccc3)O2)c(=O)[nH]c1=O,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.4915254237288136,True,15,15,O=C(COP(=O)OCC(=O)c1ccccc1)c1ccccc1,O=C(CO[PH](=O)OCC(=O)c1ccccc1)c1ccccc1,22,23,3,True,ok
gt_fullgraph_greedy,855,Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(OCC(=O)c3ccco3)OCC(=O)c3ccco3)O2)c(=O)[nH]c1=O,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.47368421052631576,True,15,15,O=C(COP(=O)OCC(=O)c1ccco1)c1ccco1,O=C(CO[PH](=O)OCC(=O)c1ccco1)c1ccco1,20,21,3,True,ok
gt_fullgraph_greedy,856,CCCCCCC(=O)COP(=O)(OCC(=O)CCCCCC)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.4827586206896552,True,15,15,CCCCCCC(=O)COP(=O)OCC(=O)CCCCCC,CCCCCCC(=O)CO[PH](=O)OCC(=O)CCCCCC,22,21,3,True,ok
gt_fullgraph_greedy,857,C=CCc1ccccc1C1CC2(C(=O)OC)OC1C(C(=O)OC)=C2C(=O)OC,10,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,0.5576923076923077,True,12,11,COC=O,COC=O,4,3,5,True,ok
gt_fullgraph_greedy,858,Cc1cn(C2CC(F)C(COC(=O)CCCCCCCCCCCN=[N+]=[N-])O2)c(=O)[nH]c1=O,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.4,True,15,15,[N-]=[N+]=NCCCCCCCCCCCC=O,[N-]=[N+]=NCCCCCCCCCCCC=O,16,15,3,True,ok
gt_fullgraph_greedy,859,COCCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1F,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.3877551020408163,True,15,15,COCCCCCCCCCCCC=O,COCCCCCCCCCCCC=O,15,14,3,True,ok
gt_fullgraph_greedy,860,CCSCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1F,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.3877551020408163,True,15,15,CCSCCCCCCCCCCC=O,CCSCCCCCCCCCCC=O,15,14,3,True,ok
gt_fullgraph_greedy,861,O=C(O)CCCCCCCCCCCI,2,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,0.7708333333333334,True,6,5,CCCCCCI,CCCCCCI,7,6,3,True,ok
gt_fullgraph_greedy,862,CCN(CCO)C(=O)C1(c2ccccc2)CCCCC1,10,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,0.4482758620689655,True,12,12,CCN(C=O)CCO,CCN(C=O)CCO,8,7,1,True,ok
gt_fullgraph_greedy,863,O=C1C(=Cc2ccc([N+](=O)[O-])cc2)C(=O)N(c2ccccc2)C1c1ccccc1,17,CC(=O)OCC1OC(n2c(-c3ccc(C)cc3)cc(-c3ccco3)c(C#N)c2=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.5526315789473685,True,17,17,Cc1ccc([N+](=O)[O-])cc1,Cc1ccc([N+](=O)[O-])cc1,10,10,3,True,ok
