method,target_label,k,theta,input_idx,input_row_index,input_id,parent_smiles,parent_label,p_before,before_teacher_label,recourse_smiles,fragment_rank,fragment_smiles,candidate_rank,candidate_index,candidate_label,p_after,after_teacher_label,cf_drop,cf_flip,cost,proxy_edit,valid_recourse,covered,coverage_theta,coverage_unconstrained_flip,reason
gt_fullgraph_greedy,1,10,0.2,562,19290,19290,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,1,0.04,0,OCC1OC(n2cnc3c(I)ncnc32)C(O)C1O,,,6,544,0,0.0,0,0.04,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,563,19332,19332,CC(C)C(OC(=O)c1cc(NC(=S)c2ccccc2)ccc1Cl)C(C)C,1,0.9,1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,,,8,714,0,0.006441208657587549,0,0.8935587913424125,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,564,19333,19333,Cc1occc1C(=S)Nc1ccc(Cl)c(C(=O)OC2CCCC2)c1,1,0.9966666666666667,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.9866666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,565,19334,19334,CC(C)(C)OC(=O)c1cc(NC(=S)c2ccccc2)ccc1Cl,1,0.7533333333333333,1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,,,8,714,0,0.006441208657587549,0,0.7468921246757457,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,566,19335,19335,Cc1occc1C(=S)Nc1ccc(Cl)c(C=NOC(C)C)c1,1,0.9766666666666667,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.9666666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,567,19336,19336,Cc1occc1C(=S)Nc1ccc(Cl)c(C(=O)OC(C)(C)C)c1,1,0.9466666666666667,1,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,,,2,1995,0,0.18,0,0.7666666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,568,19345,19345,COC1N(C2CC(N=[N+]=[NH2+])C(CO)O2)C(=O)NC(=O)C1(C)Br,1,0.9566666666666667,1,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,,,5,1536,0,0.02,0,0.9366666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,569,19346,19346,COC1N(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC(=O)C1(C)I,1,0.9366666666666666,1,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,,,5,1536,0,0.02,0,0.9166666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,570,19446,19446,CC(C)C(N=C1CC2CCC1(C(=O)Nc1ccccc1O)C2(C)C)c1ccccc1,1,0.6333333333333333,1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,,,8,714,0,0.006441208657587549,0,0.6268921246757457,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,571,19595,19595,COC(=O)c1cc(=NNC(=O)CC(=O)Nc2ccccc2Cl)c2ccccc2o1,1,0.66,1,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,,,10,10,0,0.0033333333333333335,0,0.6566666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,572,19602,19602,O=[N+]([O-])c1ccccc1S(=O)(=O)Oc1ccccc1,1,0.9133333333333333,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.9033333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,573,19607,19607,O=S(=O)(c1ccccc1)c1nccs1,1,0.6933333333333334,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.6833333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,574,19669,19669,O=S(=O)(O)c1cc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)ccc1CCc1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1S(=O)(=O)O.[NaH],1,0.96,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,,,1,61,0,0.38,0,0.58,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,575,19670,19670,Nc1c(N=Nc2ccc(S(=O)(=O)c3ccc(N=Nc4cc(S(=O)(=O)O)c5cccc(S(=O)(=O)O)c5c4N)cc3)cc2)cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c12.[NaH],1,0.8966666666666666,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.8866666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,576,19671,19671,O=C(O)c1cc(N=Nc2ccc(CCc3ccc(N=Nc4cc(C(=O)O)c(O)cc4O)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)c(O)cc1O.[NaH],1,0.85,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,,,1,61,0,0.38,0,0.47,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,577,19672,19672,O=C(O)c1c(O)ccc(N=Nc2ccc(CCc3ccc(N=Nc4ccc(O)c(C(=O)O)c4O)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)c1O.[NaH],1,0.9433333333333334,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,,,1,61,0,0.38,0,0.5633333333333334,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,578,19674,19674,O=S(=O)(O)c1cc(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4O)cc3)cc2)c(O)c2ncccc12.[NaH],1,0.91,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,,,1,61,0,0.38,0,0.53,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,579,19678,19678,O=C(Nc1ccc2c(O)c(N=Nc3ccc(S(=O)(=O)O)cc3)c(S(=O)(=O)O)cc2c1)Nc1ccc2c(O)c(N=Nc3ccc(S(=O)(=O)O)cc3)c(S(=O)(=O)O)cc2c1.[NaH],1,0.67,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,,,1,61,0,0.38,0,0.29000000000000004,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,580,19806,19806,CCOP(=O)(OCC)C(C#N)=Cc1ccco1,1,0.6466666666666666,1,N=c1[nH]c(=O)n(C2OC(CO)C(O)C2Cl)cc1I,,,9,450,0,0.03666666666666667,0,0.61,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,581,19895,19895,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)C3(O)CCC4C5CCC6=CC(=O)C=CC6(C)C5C(O)CC43C)O2)c(=O)[nH]c1=O,1,0.93,1,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,,,5,1536,0,0.02,0,0.91,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,582,19902,19902,COc1ccc(N2C(=O)C3c4[nH]c5ccccc5c4C4CCC(C(C)(C)C)CC4C3C2=O)cc1,1,0.6533333333333333,1,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,,,7,1684,0,0.16333333333333333,0,0.49,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,583,19903,19903,COc1cccc(N2C(=O)C3c4[nH]c5ccccc5c4C4CCC(C(C)(C)C)CC4C3C2=O)c1,1,0.6366666666666667,1,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,,,7,1684,0,0.16333333333333333,0,0.4733333333333334,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,584,19943,19943,N#CN=C(NCc1ccccc1)NCc1ccccc1,1,0.6466666666666666,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.6366666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,585,20006,20006,C=C(C=CC=C(CO)CCC=C(C)C)C1CCC2(C(CCCO)C(=C(C)C=O)CCC2(C)O)C1O,1,0.6433333333333333,1,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,,,7,1684,0,0.16333333333333333,0,0.48,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,586,20007,20007,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=S)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1.[NaH],1,0.91,1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,,,8,714,0,0.006441208657587549,0,0.9035587913424125,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,587,20026,20026,N.O=C(O)c1cc(Cc2cc(C(c3ccc(O)c(C(=O)O)c3)c3ccc(O)c(C(=O)O)c3)cc(C(=O)O)c2O)ccc1O,1,0.842938410555885,1,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,,,2,1995,0,0.18,0,0.6629384105558851,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,588,20027,20027,N.O=C(O)c1cc(Cc2cc(C(=O)O)c(O)c(C(=O)c3ccc(O)c(C(=O)O)c3)c2)ccc1O,1,0.5499180770677334,1,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,,,2,1995,0,0.18,0,0.36991807706773344,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,589,20030,20030,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=C(c1cc(Cl)c(O)c(C(=O)O)c1)c1cc(Cl)c(O)c(C(=O)O)c1.N,1,0.8053348540724686,1,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,,,2,1995,0,0.18,0,0.6253348540724686,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,590,20168,20168,CCN(CC)CCC1(C2CCCCC2)CCC(=O)NC1=O.Cl,1,0.62,1,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,,,10,10,0,0.0033333333333333335,0,0.6166666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,591,20224,20224,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=S)N1CCCC1,1,0.006666666666666667,0,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,,,7,1684,0,0.16333333333333333,0,-0.15666666666666668,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,592,20304,20304,CC1=CC(=O)C(C)(C2=NC(C)(C)CO2)c2ccccc21,1,0.5933333333333334,1,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,,,7,1684,0,0.16333333333333333,0,0.43000000000000005,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,593,20393,20393,COP(=O)([O-])OC.C[NH+]1C(=N)C=CN(C2CCC(CO)O2)C1=O,1,0.6966666666666667,1,N=c1[nH]c(=O)n(C2OC(CO)C(O)C2Cl)cc1I,,,9,450,0,0.03666666666666667,0,0.66,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,594,20532,20532,O=C1c2ccccc2C2CCC1c1ccccc12,1,0.66,1,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,,,7,1684,0,0.16333333333333333,0,0.4966666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,595,20572,20572,CCOC(=O)C(C(=O)c1ccccc1)=C1NCCN1,1,0.63,1,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,,,7,1684,0,0.16333333333333333,0,0.4666666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,596,20597,20597,CC(C)OC(=S)Nc1ccc(Cl)c(COC(C)(C)C)c1,1,0.8233333333333334,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.8133333333333334,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,597,20598,20598,CC=CCOc1cc(NC(=S)OC(C)C)ccc1Cl.CC=CCOc1cc(NC(=S)OC(C)C)ccc1Cl,1,0.6666666666666666,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.6566666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,598,20599,20599,Cc1occc1C(=S)Nc1ccc(Cl)c(COC(C)(C)C)c1,1,0.96,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.95,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,599,20600,20600,Cc1occc1C(=S)Nc1ccc(Cl)c(C=NOC(C)(C)C)c1,1,0.9766666666666667,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.9666666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,600,20773,20773,Cc1ccsc1C(=S)Nc1ccc(Cl)c(C=NOC(C)(C)C)c1,1,0.9333333333333333,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.9233333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,601,20774,20774,CC(C)OC(=S)Nc1ccc(Cl)c(C=NOC(C)(C)C)c1,1,0.9166666666666666,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.9066666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,602,20775,20775,CC(C)(C)ON=Cc1cc(NC(=S)c2ccccc2)ccc1Cl,1,0.8866666666666667,1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,,,8,714,0,0.006441208657587549,0,0.8802254580090791,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,603,20776,20776,Cc1occc1C(=S)Nc1ccc(Cl)c(C(=O)OC(C(C)C)C(C)C)c1,1,0.9933333333333333,1,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,,,2,1995,0,0.18,0,0.8133333333333332,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,604,20792,20792,O=S1(=O)Cc2nc3ccccc3n2C1c1c(F)cccc1F,1,0.6933333333333334,1,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,,,3,1658,0,0.05333333333333334,0,0.64,True,0.06521739130434782,6.0,True,True,True,True,ok
gt_fullgraph_greedy,1,10,0.2,605,20857,20857,CC(C)ON=Cc1cc(NC(=S)OC(C)C)ccc1Cl,1,0.8333333333333334,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.8233333333333334,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,606,20896,20896,O=[N+]([O-])c1ccc(CNC2=NN=S(=O)(O)c3ccccc32)cc1,1,0.63,1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,,,8,714,0,0.006441208657587549,0,0.6235587913424124,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,607,20898,20898,Cn1cc(NC(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4ccc5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c5c4)n(C)c3)n(C)c2)cc1C(=O)Nc1cc(C(=O)Nc2ccc3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c3c2)n(C)c1.[KH],1,0.9966666666666667,1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,,,8,714,0,0.006441208657587549,0,0.9902254580090791,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,608,20899,20899,Cn1cc(NC(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)n(C)c3)n(C)c2)cc1C(=O)Nc1cc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)n(C)c1.[NaH],1,0.9266666666666666,1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,,,8,714,0,0.006441208657587549,0,0.9202254580090791,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,609,20939,20939,COc1ccc(NC(=O)C2=CC(=O)c3ccc(O)cc3C2=O)c(OC)c1,1,0.6233333333333333,1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,,,8,714,0,0.006441208657587549,0,0.6168921246757457,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,610,20960,20960,Oc1ccc(O)c(-n2cccn2)c1-n1cccn1,1,0.6366666666666667,1,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,,,5,1536,0,0.02,0,0.6166666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,611,21062,21062,CCOC(OC1=C(C#N)CCC1)C(C)[Se]c1ccccc1,1,0.6933333333333334,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.6833333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,612,21063,21063,CCOC(=O)C1=C(OC(OCC)C(C)[Se]c2ccccc2)CCC1,1,0.63,1,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,,,2,1995,0,0.18,0,0.45,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,613,21138,21138,CC(=CC(=O)OCCCCCCCC(=O)NC1CCCNC1=O)C(O)C1OCC(CC=CC(C)C(C)O)C(O)C1O,1,0.006666666666666667,0,OCC1OC(n2cnc3c(I)ncnc32)C(O)C1O,,,6,544,0,0.0,0,0.006666666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,614,21189,21189,Cc1nc2ccccc2nc1CC(=O)C(=O)Nc1ccc(Cl)cc1Cl,1,0.01,0,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,,,3,1658,0,0.05333333333333334,0,-0.043333333333333335,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,615,21196,21196,COC1N(C2CC(F)C(CO)O2)C(=O)NC(=O)C1(C)I,1,0.53,1,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,,,5,1536,0,0.02,0,0.51,True,0.1891891891891892,14.0,True,True,True,True,ok
gt_fullgraph_greedy,1,10,0.2,616,21197,21197,COC1N(C2CC(F)C(CO)O2)C(=O)NC(=O)C1(C)Cl,1,0.41,0,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,,,5,1536,0,0.02,0,0.38999999999999996,True,0.1891891891891892,14.0,True,True,True,True,ok
gt_fullgraph_greedy,1,10,0.2,617,21198,21198,CC1(Br)C(=O)NC(=O)N(C2CC(F)C(CO)O2)C1N=[N+]=[N-],1,0.8666666666666667,1,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,,,5,1536,0,0.02,0,0.8466666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,618,21199,21199,CC1(Br)C(=O)NC(=O)N(C2CC(N=[N+]=[N-])C(CO)O2)C1N=[N+]=[N-],1,0.8566666666666667,1,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,,,5,1536,0,0.02,0,0.8366666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,619,21200,21200,CC1(Cl)C(=O)NC(=O)N(C2CC(N=[N+]=[N-])C(CO)O2)C1N=[N+]=[N-],1,0.42,0,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,,,5,1536,0,0.02,0,0.39999999999999997,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,620,21201,21201,CC1(Br)C(=O)NC(=O)N(C2C=CC(CO)O2)C1N=[N+]=[N-],1,0.74,1,N=c1[nH]c(=O)n(C2OC(CO)C(O)C2Cl)cc1I,,,9,450,0,0.03666666666666667,0,0.7033333333333334,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,621,21246,21246,CC1(Br)C(=O)NC(=O)N(C2CC(O)C(CO)O2)C1N=[N+]=[N-],1,0.77,1,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,,,5,1536,0,0.02,0,0.75,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,622,21253,21253,Nc1nc(N)c2ncn(C3OC(CO)CC3F)c2n1,1,0.8166666666666667,1,OCC1OC(n2cnc3c(I)ncnc32)C(O)C1O,,,6,544,0,0.0,0,0.8166666666666667,True,0.15,12.0,True,True,True,True,ok
gt_fullgraph_greedy,1,10,0.2,623,21267,21267,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],1,0.6166666666666667,1,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,,,7,1684,0,0.16333333333333333,0,0.45333333333333337,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,624,21366,21366,COc1cc(-c2c(C)c(C)nc(OC)c2C#N)cc(OC)c1OC,1,0.61,1,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,,,10,10,0,0.0033333333333333335,0,0.6066666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,625,21387,21387,O=C(O)c1cc(O)c2ccc(N=Nc3ccc(C=Cc4ccc(N=Nc5ccc6c(O)cc(C(=O)O)nc6c5O)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)c(O)c2n1.[NaH],1,0.84,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,,,1,61,0,0.38,0,0.45999999999999996,True,0.1506849315068493,33.0,True,True,True,True,ok
gt_fullgraph_greedy,1,10,0.2,626,21388,21388,O=C(O)c1cc(CNc2ccc(C=Cc3ccc(NCc4ccc(O)c(C(=O)O)c4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)ccc1O.[NaH],1,0.89,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,,,1,61,0,0.38,0,0.51,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,627,21411,21411,C=CCOc1cc(NC(=S)c2sccc2C)ccc1Cl,1,0.8433333333333334,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.8333333333333334,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,628,21412,21412,C=CCON=Cc1cc(NC(=S)c2ccoc2C)ccc1Cl,1,0.9266666666666666,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.9166666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,629,21413,21413,Cc1ccsc1C(=S)Nc1ccc(Cl)c(C=NOC(C)C)c1,1,0.8766666666666667,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.8666666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,10,0.2,630,21414,21414,Cc1occc1C(=S)Nc1ccc(Cl)c(C(=O)OC(C)C2CC2)c1,1,0.9866666666666667,1,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,,,2,1995,0,0.18,0,0.8066666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
